student,semester,course,period
35234,Spring,Math 245,M3
35234,Winter,Physics 215,M1
35234,Fall,Spanish 222,M2
35234,Fall,Chem 200,T1
35234,Spring,English 111,M1
35234,Winter,History 100,M3
35234,Winter,Math 253,T3
35234,Fall,ReadStrat 103,M1
35234,Spring,Spanish 221,M2
35234,Fall,PhyEd 714F,M4
35234,Winter,PhyEd 714W,M4
35234,Spring,PhyEd 714S,M4
35234,Fall,PhyEd 718F,T4
35234,Winter,PhyEd 718W,T4
35234,Spring,PhyEd 718S,T4
33151,Fall,AeroEngr 315,T2
33151,Winter,AstroEngr 310,T2
33151,Fall,Chem 234,M2
33151,Winter,Chem 243,M1
33151,Spring,Chem 336,M2
33151,Spring,Physics 264,T2
33151,Fall,Chem 233,M3
33151,Winter,Chem 335,T3
33151,Spring,Chem 444,M1
33151,Spring,EngrMech 220,T4
33151,Fall,Math 346,T3
33151,Fall,PhyEd 700F,T1
33151,Winter,PhyEd 700W,T4
31994,Spring,Math 344,M2
31994,Spring,Math 359,T2
31994,Spring,Philos 310,M3
31994,Winter,SysEngr 301,T1
31994,Spring,SysEngr 336,M1
31994,Winter,SysEngr 470,M2
31994,Winter,BehSci 373,M1
31994,Winter,BehSci 375,T2
31994,Fall,Biology 215,M3
31994,Spring,Math 356,T1
31994,Fall,OpsRsch 310,T1
31994,Fall,SysEngr 310,M1
31994,Fall,PhyEd 714F,M4
31994,Winter,PhyEd 714W,M4
31994,Spring,PhyEd 714S,M4
31994,Fall,PhyEd 718F,T4
31994,Winter,PhyEd 718W,T4
31994,Spring,PhyEd 718S,T4
28652,Fall,AstroEngr 310,M1
28652,Winter,BehSci 352,M3
28652,Spring,BehSci 495,M3
28652,Winter,Chinese 410,T3
28652,Fall,BehSci 330,T4
28652,Winter,BehSci 358,T1
28652,Winter,BehSci 380,T2
28652,Spring,Biology 215,T1
28652,Fall,Chinese 365,M3
28652,Fall,ECE 315,M4
28652,Winter,PhyEd 700W,M2
28652,Spring,PhyEd 700S,T3
33152,Spring,Chem 200,T3
33152,Winter,History 300,T3
33152,Spring,Philos 310,M1
33152,Winter,PolSci 211,M2
33152,Fall,Econ 201,M1
33152,Fall,EngrMech 220,T3
33152,Winter,Law 220,M1
33152,Winter,MSS 251,T1
33152,Fall,Physics 110,T1
33152,Spring,English 211,M2
33152,Fall,PhyEd 714F,M4
33152,Winter,PhyEd 714W,M4
33152,Spring,PhyEd 714S,M4
33152,Fall,PhyEd 718F,T4
33152,Winter,PhyEd 718W,T4
33152,Spring,PhyEd 718S,T4
31700,Winter,Math 356,M4
31700,Winter,MechEngr 325,T2
31700,Spring,MechEngr 341,M3
31700,Spring,MechEngr 370,M2
31700,Spring,Philos 310,T1
31700,Fall,AstroEngr 310,M2
31700,Winter,Biology 215,T3
31700,Fall,ECE 495,T2
31700,Fall,EngrMech 305,T1
31700,Winter,History 300,M1
31700,Fall,MechEngr 312,M3
31700,Fall,PhyEd 700F,M4
31700,Spring,PhyEd 700S,T3
34152,Spring,Chem 200,T1
34152,Spring,ECE 315,M2
34152,Winter,History 300,M2
34152,Fall,Math 300,M2
34152,Winter,OpsRsch 310,M1
34152,Fall,EngrMech 220,M1
34152,Fall,Law 220,T3
34152,Winter,MSS 251,T1
34152,Fall,Physics 110,T1
34152,Spring,PolSci 211,M3
34152,Winter,English 211,T3
34152,Fall,PhyEd 714F,M4
34152,Winter,PhyEd 714W,M4
34152,Spring,PhyEd 714S,M4
34152,Fall,PhyEd 718F,T4
34152,Winter,PhyEd 718W,T4
34152,Spring,PhyEd 718S,T4
31701,Spring,Biology 215,T1
31701,Winter,CompSci 211,M1
31701,Spring,Math 344,M1
31701,Spring,Math 359,M3
31701,Spring,OpsRsch 312,T4
31701,Winter,SysEngr 301,M4
31701,Fall,AeroEngr 315,T3
31701,Winter,BehSci 373,T1
31701,Winter,BehSci 375,M2
31701,Fall,Math 356,T2
31701,Fall,SysEngr 310,M1
31701,Fall,SysEngr 311,M3
31701,Fall,PhyEd 700F,M4
31701,Winter,PhyEd 700W,T2
31702,Fall,AstroEngr 310,T4
31702,Fall,History 300,M3
31702,Winter,Mgt 337,T4
31702,Spring,Mgt 342,M3
31702,Spring,Mgt 375,T3
31702,Spring,OpsRsch 310,T4
31702,Winter,Biology 215,M1
31702,Spring,ECE 315,T2
31702,Fall,Mgt 303,T3
31702,Fall,Mgt 341,M1
31702,Winter,Mgt 345,T3
31702,Fall,PhyEd 714F,M4
31702,Winter,PhyEd 714W,M4
31702,Spring,PhyEd 714S,M4
31702,Fall,PhyEd 715F,T1
31702,Winter,PhyEd 715W,T1
31702,Spring,PhyEd 715S,T1
34177,Winter,Arabic 322,T2
34177,Fall,Chem 200,M3
34177,Fall,Law 220,M2
34177,Winter,Math 300,M3
34177,Winter,SocSci 212,T1
34177,Fall,Arabic 321,T2
34177,Winter,EngrMech 220,T4
34177,Spring,History 100,M2
34177,Spring,MSS 251,T1
34177,Spring,PolSci 211,T3
34177,Fall,English 211,T1
34177,Winter,PhyEd 700W,T3
34177,Spring,PhyEd 700S,T4
32667,Winter,CompSci 362,M2
32667,Winter,ECE 315,T2
32667,Spring,Econ 365,M1
32667,Fall,History 300,T4
32667,Spring,Math 378,T2
32667,Spring,OpsRsch 312,M3
32667,Winter,Biology 215,T3
32667,Spring,EngrMech 220,T4
32667,Winter,Math 377,M3
32667,Fall,OpsRsch 311,T2
32667,Fall,OpsRsch 331,T3
32667,Fall,PhyEd 700F,M2
32667,Spring,PhyEd 700S,M2
33153,Fall,AeroEngr 210,M3
33153,Spring,AeroEngr 241,T3
33153,Winter,CompSci 206,M3
33153,Winter,EngrMech 220,M4
33153,Winter,Law 220,M2
33153,Spring,Math 245,M3
33153,Spring,Physics 215,M1
33153,Fall,Econ 201,T1
33153,Spring,History 100,T2
33153,Fall,Math 243,T4
33153,Winter,MSS 251,T1
33153,Fall,Physics 110,M1
33153,Fall,PhyEd 700F,M4
33153,Winter,PhyEd 700W,T2
33154,Spring,BehSci 231,M1
33154,Winter,BehSci 360,M2
33154,Winter,EngrMech 220,M3
33154,Winter,German 222,T2
33154,Winter,History 300,M1
33154,Winter,PolSci 211,T4
33154,Fall,Chem 200,M1
33154,Fall,Econ 201,T3
33154,Fall,German 221,M4
33154,Spring,Law 220,M4
33154,Spring,MSS 251,T1
33154,Winter,PhyEd 700W,T3
33154,Spring,PhyEd 700S,M3
31995,Fall,AeroEngr 315,T4
31995,Spring,Chinese 322,M2
31995,Fall,Math 300,M4
31995,Winter,Mgt 337,M3
31995,Spring,Mgt 342,M1
31995,Spring,Mgt 375,M4
31995,Winter,Biology 215,T1
31995,Winter,Chinese 321,M2
31995,Fall,Mgt 303,T1
31995,Fall,Mgt 341,M1
31995,Winter,Mgt 345,M1
31995,Fall,PhyEd 700F,M3
31995,Spring,PhyEd 700S,M3
35764,Spring,BehSci 110,T1
35764,Fall,CompSci 110,M3
35764,Winter,English 111,M2
35764,Spring,Math 142,M1
35764,Fall,Physics 110,M1
35764,Spring,Spanish 132,T3
35764,Winter,Chem 100,T3
35764,Winter,History 100,M3
35764,Winter,Math 141,T2
35764,Fall,ReadStrat 103,T1
35764,Spring,Spanish 131,M3
35764,Fall,PhyEd 714F,M4
35764,Winter,PhyEd 714W,M4
35764,Spring,PhyEd 714S,M4
35764,Fall,PhyEd 718F,T4
35764,Winter,PhyEd 718W,T4
35764,Spring,PhyEd 718S,T4
34178,Winter,AeroEngr 315,M3
34178,Fall,Law 220,T2
34178,Winter,MSS 251,M1
34178,Spring,OpsRsch 310,M2
34178,Fall,Philos 310,T1
34178,Spring,Spanish 222,T2
34178,Spring,English 211,T3
34178,Winter,EngrMech 220,T2
34178,Winter,History 100,T3
34178,Fall,Physics 110,M1
34178,Spring,PolSci 211,M1
34178,Fall,Spanish 221,M2
34178,Fall,PhyEd 714F,M4
34178,Winter,PhyEd 714W,M4
34178,Spring,PhyEd 714S,M4
34178,Fall,PhyEd 718F,T4
34178,Winter,PhyEd 718W,T4
34178,Spring,PhyEd 718S,T4
34179,Winter,Econ 332,M4
34179,Fall,Law 220,T1
34179,Spring,MSS 251,M3
34179,Winter,OpsRsch 310,T3
34179,Spring,Portuguese 222,T2
34179,Spring,Econ 201,M1
34179,Winter,EngrMech 220,T1
34179,Fall,Philos 310,T2
34179,Fall,Physics 215,M3
34179,Fall,PolSci 211,M1
34179,Winter,Portuguese 221,M3
34179,Fall,PhyEd 700F,M2
34179,Winter,PhyEd 700W,M2
31703,Winter,English 211,T3
31703,Winter,AeroEngr 351,M3
31703,Winter,AeroEngr 352,M2
31703,Fall,Biology 215,T3
31703,Fall,Law 220,M2
31703,Fall,Math 356,T2
31703,Spring,OpsRsch 310,M4
31703,Spring,OpsRsch 312,T4
31703,Winter,SysEngr 301,T1
31703,Fall,SysEngr 311,T1
31703,Spring,SysEngr 336,M3
31703,Winter,PhyEd 700W,T2
31703,Spring,PhyEd 700S,M1
31704,Winter,Biology 215,M3
31704,Fall,ECE 315,M2
31704,Winter,Mgt 337,T1
31704,Spring,Mgt 342,M1
31704,Spring,Mgt 375,T1
31704,Spring,Spanish 322,M2
31704,Winter,AstroEngr 310,T2
31704,Fall,Mgt 303,M3
31704,Fall,Mgt 341,M4
31704,Winter,Mgt 345,T3
31704,Fall,Spanish 321,T1
31704,Fall,PhyEd 700F,T2
31704,Spring,PhyEd 700S,T2
34558,Fall,Chem 100,T3
34558,Spring,Chinese 132,M2
34558,Spring,History 100,M3
34558,Fall,Math 243,M1
34558,Spring,Physics 215,T3
34558,Fall,Chinese 131,M3
34558,Winter,CompSci 110,T1
34558,Spring,English 111,M4
34558,Winter,Math 152,T3
34558,Winter,Physics 110,M3
34558,Fall,PhyEd 700F,T2
34558,Winter,PhyEd 700W,M2
33158,Spring,AeroEngr 315,M3
33158,Spring,BehSci 231,T2
33158,Fall,BehSci 335,T1
33158,Fall,ECE 315,M1
33158,Spring,Law 220,T4
33158,Winter,Biology 215,M3
33158,Winter,English 211,T4
33158,Spring,EngrMech 220,T3
33158,Fall,MSS 251,T3
33158,Winter,PolSci 211,T1
33158,Winter,PhyEd 700W,M4
33158,Spring,PhyEd 700S,T1
35235,Winter,Chem 100,M3
35235,Winter,English 111,M2
35235,Fall,Math 243,T2
35235,Spring,Physics 110,T3
35235,Fall,Spanish 132,M1
35235,Spring,BehSci 110,M3
35235,Fall,CompSci 110,M4
35235,Winter,History 100,T3
35235,Fall,Math 152,T1
35235,Winter,Spanish 131,T2
35235,Fall,PhyEd 700F,M3
35235,Spring,PhyEd 700S,T1
33159,Spring,BehSci 231,T1
33159,Spring,BehSci 335,T3
33159,Winter,BehSci 373,T1
33159,Spring,Econ 201,M1
33159,Winter,EngrMech 220,M1
33159,Fall,Physics 215,M1
33159,Winter,CompSci 210,T3
33159,Winter,English 211,M4
33159,Fall,Law 220,T3
33159,Fall,MSS 251,M3
33159,Spring,Philos 310,M3
33159,Fall,PolSci 211,T1
33159,Fall,PhyEd 700F,T4
33159,Winter,PhyEd 700W,M2
32531,Fall,AstroEngr 310,M3
32531,Winter,German 322,T2
32531,Spring,History 347,T2
32531,Fall,Philos 310,M1
32531,Winter,AeroEngr 315,M2
32531,Spring,German 321,T3
32531,Fall,History 339,T3
32531,Winter,History 352,T3
32531,Fall,Math 300,M4
32531,Winter,PhyEd 700W,M1
32531,Spring,PhyEd 700S,M2
33160,Spring,BehSci 373,T2
33160,Fall,EngrMech 220,M3
33160,Fall,Law 220,T2
33160,Spring,OpsRsch 310,M2
33160,Winter,PolSci 211,T3
33160,Spring,Econ 201,M1
33160,Fall,Math 243,M1
33160,Winter,MSS 251,M3
33160,Fall,Physics 215,T3
33160,Winter,SysEngr 310,T1
33160,Spring,English 211,M3
33160,Fall,PhyEd 700F,T1
33160,Spring,PhyEd 700S,T3
34559,Spring,BehSci 110,T1
34559,Winter,CompSci 110,M2
34559,Winter,Math 142,T3
34559,Winter,PolSci 211,T2
34559,Winter,Spanish 132,M1
34559,Fall,Chem 100,T3
34559,Fall,English 111,T2
34559,Spring,History 100,M3
34559,Fall,Math 141,M3
34559,Spring,Spanish 131,T2
34559,Fall,PhyEd 714F,M4
34559,Winter,PhyEd 714W,M4
34559,Spring,PhyEd 714S,M4
34559,Fall,PhyEd 718F,T4
34559,Winter,PhyEd 718W,T4
34559,Spring,PhyEd 718S,T4
33161,Spring,AeroEngr 241,M1
33161,Fall,Chem 200,M1
33161,Fall,ECE 315,T3
33161,Winter,French 322,T2
33161,Spring,Law 220,M3
33161,Spring,Math 245,M2
33161,Fall,AeroEngr 315,M3
33161,Winter,AstroEngr 201,T3
33161,Fall,AstroEngr 310SO,T2
33161,Spring,French 321,T2
33161,Winter,Physics 215,M1
33161,Winter,PolSci 211,T1
33161,Fall,PhyEd 714F,M4
33161,Winter,PhyEd 714W,M4
33161,Spring,PhyEd 714S,M4
33161,Fall,PhyEd 718F,T4
33161,Winter,PhyEd 718W,T4
33161,Spring,PhyEd 718S,T4
34560,Spring,Chem 100,M1
34560,Fall,History 100,M1
34560,Winter,Math 142,M3
34560,Fall,Physics 110,T3
34560,Fall,Russian 132,M3
34560,Winter,BehSci 110,T4
34560,Spring,CompSci 110,T4
34560,Spring,English 111,M3
34560,Winter,Math 141,T2
34560,Winter,Russian 131,M2
34560,Fall,PhyEd 714F,M4
34560,Winter,PhyEd 714W,M4
34560,Spring,PhyEd 714S,M4
34560,Fall,PhyEd 715F,T1
34560,Winter,PhyEd 715W,T1
34560,Spring,PhyEd 715S,T1
33162,Fall,EngrMech 220,M3
33162,Winter,French 222,M2
33162,Spring,History 300,T3
33162,Winter,Law 220,M1
33162,Spring,MSS 298,T2
33162,Winter,Chem 200,M3
33162,Fall,Econ 201,M1
33162,Fall,French 221,T3
33162,Spring,MSS 251,M1
33162,Spring,PolSci 211,M3
33162,Winter,English 211,T4
33162,Fall,PhyEd 700F,T2
33162,Winter,PhyEd 700W,T3
34561,Fall,Chem 100,M1
34561,Spring,EngrMech 220,M3
34561,Spring,History 100,M4
34561,Fall,Japanese 132,T3
34561,Winter,Math 142,M4
34561,Winter,BehSci 110,M3
34561,Fall,CompSci 110,T4
34561,Winter,English 111,T3
34561,Spring,Japanese 131,M2
34561,Winter,Math 141,M1
34561,Winter,PhyEd 700W,M2
34561,Spring,PhyEd 700S,T2
31705,,Math 366,
31705,,Math 378,
31705,Fall,MSS 451,M3
31705,Spring,Physics 356,M3
31705,Spring,Physics 362,T2
31705,Fall,PolSci 211,T2
31705,Spring,SocSci 467,T3
31705,Fall,ECE 315,T1
31705,Winter,Math 377,M3
31705,Fall,Math 465,M2
31705,Winter,Philos 310,T1
31705,Winter,Physics 361,M2
31705,,Physics 450,
31705,Fall,PhyEd 714F,M4
31705,Winter,PhyEd 714W,M4
31705,Spring,PhyEd 714S,M4
31705,Fall,PhyEd 718F,T4
31705,Winter,PhyEd 718W,T4
31705,Spring,PhyEd 718S,T4
32167,Winter,AeroEngr 342,M1
32167,Winter,AeroEngr 352,M3
32167,Spring,AeroEngr 361,M2
32167,Fall,AeroEngr 471,T1
32167,Winter,EngrMech 320,T2
32167,Winter,Math 356,T4
32167,Fall,AeroEngr 341,M3
32167,Winter,AeroEngr 351,T1
32167,Spring,Biology 215,T1
32167,Spring,EngrMech 330,T3
32167,Fall,Math 346,M1
32167,Fall,PhyEd 700F,M2
32167,Spring,PhyEd 700S,M3
32668,Winter,AstroEngr 310,T2
32668,Fall,ECE 315,M4
32668,Winter,English 375,M3
32668,Spring,English 390,T3
32668,Winter,FineArt 375,T3
32668,Spring,AeroEngr 315,T2
32668,Spring,Biology 215,M1
32668,Fall,English 343,T3
32668,,English 353,
32668,Fall,History 300,M1
32668,Fall,PhyEd 700F,M2
32668,Winter,PhyEd 700W,T4
31997,Fall,AstroEngr 310,M1
31997,Spring,Math 300,M3
31997,Fall,Philos 310,M2
31997,Spring,PolSci 302,T1
31997,Winter,Spanish 410,T2
31997,Winter,AeroEngr 315,M3
31997,Fall,Biology 215,T3
31997,Spring,ECE 315,T3
31997,Winter,History 300,T4
31997,Fall,PolSci 300,T2
31997,Winter,Spanish 365,M2
31997,Winter,PhyEd 700W,M1
31997,Spring,PhyEd 700S,T2
31998,Winter,AeroEngr 315,M4
31998,Winter,Econ 374,M3
31998,Spring,History 343,T3
31998,Fall,Japanese 322,T2
31998,Fall,Math 300,T3
31998,Spring,PolSci 302,M3
31998,Spring,AstroEngr 310,M1
31998,Winter,Biology 215,T1
31998,Fall,ECE 315,M1
31998,Spring,History 300,T2
31998,Winter,Japanese 321,M2
31998,Fall,PolSci 300,M3
31998,Fall,PhyEd 700F,T1
31998,Spring,PhyEd 700S,T4
31999,Fall,ECE 315,M3
31999,,History 371,
31999,Spring,History 373,M2
31999,Spring,History 394,M3
31999,Winter,History 352,T3
31999,Winter,History 374,M3
31999,Fall,Math 300,M4
31999,Spring,Physics 215,T3
31999,Fall,PolSci 477,T3
31999,Fall,PhyEd 700F,T2
31999,Winter,PhyEd 700W,T2
32000,Spring,AeroEngr 315,T1
32000,Winter,Biology 320,T2
32000,Spring,Biology 363,M1
32000,Spring,Biology 380,M4
32000,Fall,Math 356,T1
32000,Fall,BehSci 355,M1
32000,Winter,Biology 332,M3
32000,Fall,Biology 360,T2
32000,Fall,ECE 315,T3
32000,Winter,History 300,M4
32000,Winter,Meteor 320,M2
32000,Winter,PhyEd 700W,T3
32000,Spring,PhyEd 700S,T3
34563,Fall,BehSci 110,M4
34563,Spring,Econ 201,M3
34563,Fall,History 100,M3
34563,Spring,MSS 251,M1
34563,Winter,Physics 110,M3
34563,Winter,Chem 100,M1
34563,Fall,Chinese 131,T4
34563,Winter,CompSci 110,T3
34563,Fall,English 111,M2
34563,Fall,Math 152,T3
34563,Fall,PhyEd 700F,T2
34563,Spring,PhyEd 700S,T4
35752,Spring,Chem 100,M3
35752,Fall,Chinese 222,T3
35752,Spring,English 111,T2
35752,Winter,Math 142,M1
35752,Fall,Physics 110,T1
35752,Winter,BehSci 110,T1
35752,Winter,Chinese 221,M2
35752,Winter,CompSci 110,M4
35752,Fall,History 100,T4
35752,Spring,Math 141,T1
35752,Fall,PhyEd 700F,M1
35752,Winter,PhyEd 700W,M3
34564,Fall,Chem 100,M1
34564,Fall,History 100,T2
34564,Winter,Math 142,T3
34564,Winter,Physics 110,M1
34564,Spring,Spanish 132,T3
34564,Spring,BehSci 110,T1
34564,Spring,CompSci 110,M3
34564,Fall,English 111,M3
34564,Winter,Math 141,M3
34564,Spring,Spanish 131,T2
34564,Fall,PhyEd 714F,M4
34564,Winter,PhyEd 714W,M4
34564,Spring,PhyEd 714S,M4
34564,Fall,PhyEd 718F,T4
34564,Winter,PhyEd 718W,T4
34564,Spring,PhyEd 718S,T4
32001,Fall,AeroEngr 315,T3
32001,Spring,BehSci 335,T1
32001,Winter,BehSci 360,T2
32001,Spring,ECE 315,M2
32001,Fall,History 300,M2
32001,Fall,BehSci 330,T4
32001,Fall,BehSci 332,M3
32001,Fall,BehSci 355,T2
32001,Winter,BehSci 364,T4
32001,Winter,Chem 200,M3
32001,Spring,EngrMech 220,M4
32001,Winter,PhyEd 700W,M1
32001,Spring,PhyEd 700S,M1
34565,Winter,AeroEngr 210,T3
34565,Fall,Chem 100,T3
34565,Fall,EngrMech 220,M2
34565,Winter,Math 243,M4
34565,Winter,MSS 251,M1
34565,Spring,BehSci 110,M1
34565,Fall,CompSci 110,M3
34565,Winter,English 111,T2
34565,Spring,History 100,T3
34565,Spring,Math 152,M2
34565,Fall,PhyEd 700F,M4
34565,Spring,PhyEd 700S,T4
31706,Winter,AeroEngr 315,T2
31706,Spring,Biology 215,M3
31706,Fall,Geo 310,T2
31706,Spring,History 300,T3
31706,Fall,MSS 451,M2
31706,Fall,BehSci 332,T1
31706,Winter,BehSci 358,M4
31706,Winter,BehSci 364,M2
31706,Winter,BehSci 377,T3
31706,Spring,ECE 315,T1
31706,Fall,PhyEd 700F,M1
31706,Winter,PhyEd 700W,T1
35621,Spring,Chem 200,M1
35621,Fall,CompSci 110,T2
35621,Fall,English 111,T1
35621,Fall,Japanese 132,M4
35621,Spring,Law 220,M4
35621,Spring,Math 142,T4
35621,Winter,ReadStrat 103,M3
35621,Winter,BehSci 110,T4
35621,Fall,Chem 100,M3
35621,Winter,Japanese 131,M2
35621,Fall,LearnStrat 101,T4
35621,Winter,Math 141,M4
35621,Winter,PhyEd 700W,T2
35621,Spring,PhyEd 700S,T1
33163,Spring,Chem 234,M2
33163,Winter,Chem 243,T1
33163,Spring,EngrMech 220,T2
33163,Spring,History 300,T1
33163,Winter,Law 220,M1
33163,Winter,Chem 222,T3
33163,Fall,Chem 233,M2
33163,Fall,Econ 201,M4
33163,Spring,English 211,T3
33163,Fall,PolSci 211,T2
33163,Fall,PhyEd 700F,M3
33163,Spring,PhyEd 700S,M1
33164,Spring,Chinese 222,M2
33164,Winter,English 200,M2
33164,Winter,Geo 250,T3
33164,Spring,Math 300,T4
33164,Spring,PolSci 211,M3
33164,Fall,Chem 200,M3
33164,Spring,Chinese 221,T2
33164,Fall,History 230,T3
33164,Winter,History 300,M3
33164,Winter,Law 220,T4
33164,Fall,PhyEd 700F,M1
33164,Winter,PhyEd 700W,T2
34566,Spring,BehSci 110,T1
34566,Winter,Chem 100,M1
34566,Fall,LearnStrat 101,M3
34566,Winter,Math 141,T2
34566,Fall,Spanish 131,T2
34566,Fall,CompSci 110,T3
34566,Spring,English 111,M2
34566,Winter,History 100,T1
34566,Fall,Math 141,M1
34566,Spring,Spanish 132,M1
34566,Fall,PhyEd 714F,M4
34566,Winter,PhyEd 714W,M4
34566,Spring,PhyEd 714S,M4
34566,Fall,PhyEd 718F,T4
34566,Winter,PhyEd 718W,T4
34566,Spring,PhyEd 718S,T4
34567,Winter,BehSci 110,M3
34567,Fall,CompSci 110,T2
34567,Spring,English 111,T3
34567,Fall,Japanese 132,M1
34567,Spring,Math 142,M1
34567,Winter,Chem 100,T3
34567,Fall,History 100,T1
34567,Spring,Japanese 131,M2
34567,Winter,Math 141,T2
34567,Fall,ReadStrat 103,M2
34567,Fall,PhyEd 714F,M4
34567,Winter,PhyEd 714W,M4
34567,Spring,PhyEd 714S,M4
34567,Fall,PhyEd 718F,T4
34567,Winter,PhyEd 718W,T4
34567,Spring,PhyEd 718S,T4
32721,Spring,BehSci 440,T1
32721,Winter,Biology 440,T3
32721,Fall,Math 356,T2
32721,Spring,Physics 356,M3
32721,Spring,Physics 362,T2
32721,Fall,AstroEngr 310,T1
32721,Winter,Biology 370,M3
32721,Fall,Biology 410,M3
32721,Fall,Math 346,M1
32721,Winter,Physics 355,T2
32721,Winter,Physics 361,M2
32721,Winter,PhyEd 700W,M1
32721,Spring,PhyEd 700S,M2
33166,Winter,Chinese 222,T2
33166,Fall,History 352,T3
33166,Winter,Law 220,T4
33166,Spring,PolSci 211,M4
33166,Spring,Chinese 221,T2
33166,Winter,History 230,M2
33166,Spring,History 351,M2
33166,Winter,History 363,T3
33166,Fall,MSS 251,T1
33166,Winter,English 211,M3
33166,Fall,PhyEd 700F,T2
33166,Spring,PhyEd 700S,T4
33167,Spring,CompSci 364,T3
33167,Spring,Law 220,T4
33167,Fall,Math 243,M1
33167,Fall,OpsRsch 310,M2
33167,Fall,PolSci 211,M3
33167,Winter,SysEngr 310,M1
33167,Spring,CompSci 211,M1
33167,Winter,English 211,M3
33167,Spring,Math 245,M3
33167,Fall,MSS 251,T3
33167,Winter,Physics 215,T3
33167,Fall,PhyEd 700F,T4
33167,Winter,PhyEd 700W,T4
34568,Spring,Chem 100,M3
34568,Winter,English 111,M2
34568,Fall,Math 142,M2
34568,Fall,Physics 110,T1
34568,Fall,Spanish 132,M1
34568,Spring,BehSci 110,M1
34568,Fall,CompSci 110,T3
34568,Winter,History 100,M3
34568,Spring,Math 141,T1
34568,Winter,Physics 110,T1
34568,Winter,Spanish 131,M1
34568,Fall,PhyEd 714F,M4
34568,Winter,PhyEd 714W,M4
34568,Spring,PhyEd 714S,M4
34568,Fall,PhyEd 718F,T4
34568,Winter,PhyEd 718W,T4
34568,Spring,PhyEd 718S,T4
34569,Fall,BehSci 110,T1
34569,Winter,CompSci 110,M4
34569,Fall,English 111,T3
34569,Fall,Math 141,T2
34569,Winter,PolSci 211,T4
34569,Winter,Spanish 132,M1
34569,Fall,Chem 100,M3
34569,Spring,History 100,M4
34569,Spring,Math 141,T1
34569,Spring,Spanish 131,M1
34569,Winter,PhyEd 700W,T2
34569,Spring,PhyEd 700S,T2
35622,Spring,BehSci 110,T2
35622,Fall,Chem 100,T3
35622,Winter,Econ 201,M2
35622,Fall,Math 142,M2
35622,Winter,Spanish 132,T3
35622,Fall,CompSci 110,M1
35622,Spring,English 111,M3
35622,Spring,History 100,M1
35622,Winter,Math 141,T2
35622,Spring,Spanish 131,M2
35622,Fall,PhyEd 714F,M4
35622,Winter,PhyEd 714W,M4
35622,Spring,PhyEd 714S,M4
35622,Fall,PhyEd 718F,T4
35622,Winter,PhyEd 718W,T4
35622,Spring,PhyEd 718S,T4
32168,Spring,AeroEngr 315,T1
32168,Spring,Biology 363,M1
32168,Winter,Math 356,T3
32168,Winter,Meteor 320,M1
32168,Fall,Biology 360,T3
32168,Winter,Biology 370,T2
32168,Winter,Biology 380,M2
32168,Fall,Chem 200,M3
32168,Fall,ECE 315,T2
32168,Winter,Philos 310,M3
32168,Fall,PhyEd 700F,T4
32168,Spring,PhyEd 700S,M3
34570,Spring,Chem 100,T1
34570,Winter,English 111,M3
34570,Fall,Law 220,T4
34570,Spring,Math 142,M3
34570,Spring,Russian 132,T3
34570,Fall,UAS 200,T1
34570,Winter,BehSci 110,M4
34570,Spring,CompSci 110,T4
34570,Fall,History 100,T3
34570,Winter,Math 141,T2
34570,Winter,Russian 131,M2
34570,Fall,PhyEd 700F,M2
34570,Winter,PhyEd 700W,M1
33169,Spring,English 241,M2
33169,Winter,English 360,T2
33169,Winter,Law 220,M1
33169,Fall,Philos 200,M3
33169,Winter,Physics 215,T3
33169,Spring,PolSci 211,T1
33169,Fall,Chem 200,T3
33169,Fall,Econ 201,M1
33169,Spring,English 211,M4
33169,Spring,EngrMech 220,M3
33169,Winter,History 300,M4
33169,Fall,Math 243,T2
33169,Winter,PhyEd 700W,M3
33169,Spring,PhyEd 700S,T4
34571,Spring,BehSci 110,M2
34571,Winter,CompSci 110,T4
34571,Winter,German 132,M3
34571,Spring,Math 142,M1
34571,Fall,Physics 110,M3
34571,Winter,Chem 200,M1
34571,Fall,English 111,T3
34571,Spring,German 131,T4
34571,Fall,History 100,T1
34571,Winter,Math 141,M4
34571,Fall,PhyEd 700F,M1
34571,Spring,PhyEd 700S,T3
31708,Fall,AeroEngr 315,T3
31708,Winter,AstroEngr 422,T3
31708,Spring,CompSci 364,T3
31708,Spring,CompSci 380,T2
31708,Spring,CompSci 483,M3
31708,Spring,Engr 342,M1
31708,Winter,Philos 310,M3
31708,Fall,Space 473,M1
31708,Winter,AstroEngr 331,M1
31708,Winter,Biology 215,T1
31708,Fall,CompSci 330,M2
31708,Fall,CompSci 350,M3
31708,Fall,Engr 341,T1
31708,Spring,History 300,T1
31708,Spring,Math 356,M4
31708,,Space 473,
31708,Fall,PhyEd 700F,T2
31708,Winter,PhyEd 700W,M4
34180,Fall,CivEngr 330,M3
34180,Fall,Econ 201,M2
34180,Winter,Law 220,M3
34180,Winter,Math 245,M2
34180,Spring,EngrMech 220,T3
34180,Fall,Math 243,M1
34180,Spring,MSS 251,T1
34180,Winter,Physics 110,T1
34180,Fall,PolSci 211,T3
34180,Spring,English 211,M2
34180,Fall,PhyEd 714F,M4
34180,Winter,PhyEd 714W,M4
34180,Spring,PhyEd 714S,M4
34180,Fall,PhyEd 718F,T4
34180,Winter,PhyEd 718W,T4
